radiant_win,rhero1,rhero2,rhero3,rhero4,rhero5,dhero1,dhero2,dhero3,dhero4,dhero5
1,87,14,112,60,41,5,2,67,104,11
1,41,84,126,123,15,9,129,87,11,128
0,18,1,5,14,25,13,119,70,99,30
0,67,26,3,16,138,49,6,83,102,35
0,27,68,6,60,138,76,50,33,70,126
0,75,9,41,92,11,113,93,71,85,96
1,74,35,22,84,104,49,21,123,86,62
1,123,138,99,119,56,97,84,8,22,26
1,29,94,121,126,21,104,74,1,30,5
1,1,105,121,49,34,72,6,71,64,69
1,11,6,96,71,104,110,14,93,50,9
1,44,57,34,59,62,26,8,138,99,7
0,75,7,12,3,11,2,97,55,1,64
1,34,22,54,64,47,45,71,35,68,2
1,104,58,14,43,101,67,38,25,35,54
0,34,35,63,9,137,80,104,100,86,1
0,14,87,135,57,67,108,59,43,50,6
0,97,34,86,16,101,35,110,74,64,1
1,121,123,9,6,29,138,30,128,62,73
1,13,41,34,62,3,120,121,54,138,105
1,59,120,86,46,107,101,35,2,100,27
1,14,128,73,86,45,1,37,29,64,30
1,40,64,59,135,67,30,71,43,97,102
1,123,5,68,47,9,72,20,44,42,30
0,35,129,63,20,5,42,34,29,87,84
1,91,36,4,34,110,70,25,26,123,29
1,11,87,53,91,119,6,23,138,72,123
1,9,11,21,101,70,25,8,126,71,14
1,85,102,87,35,138,110,75,129,67,22
0,74,62,30,82,8,138,85,58,71,95
1,101,112,70,104,128,74,8,138,86,19
1,64,42,120,7,16,119,6,34,26,104
1,119,49,101,102,106,3,9,69,113,35
0,35,50,75,13,69,91,2,42,107,11
0,138,64,29,54,72,8,104,84,102,32
1,99,21,35,22,54,87,17,1,14,100
0,93,83,26,104,7,102,68,53,18,86
0,99,3,12,90,72,18,34,102,42,57
0,135,23,86,11,14,101,50,8,62,104
1,44,21,49,121,76,67,31,71,14,7
1,2,15,44,84,11,30,58,41,8,76
0,11,6,99,95,108,83,94,14,30,2
1,2,37,21,93,42,27,67,59,11,31
1,33,56,30,136,129,123,51,7,104,49
0,67,45,121,64,60,138,69,84,80,35
1,64,85,90,11,56,6,84,40,29,76
1,41,11,6,14,74,2,1,87,27,13
1,93,21,81,68,32,91,44,20,137,12
0,23,55,74,6,37,12,14,2,113,75
1,8,101,71,65,111,62,1,31,36,73
0,128,25,135,33,98,62,113,39,22,23
0,11,43,75,54,97,27,26,81,102,121
1,11,40,63,72,1,49,67,85,25,128
1,35,94,64,14,81,128,25,8,53,26
0,99,82,67,14,32,83,4,76,27,19
1,32,1,45,85,36,96,73,79,62,44
0,17,6,119,123,85,136,81,31,54,34
0,39,93,59,35,53,80,45,76,96,101
0,84,42,106,12,105,7,67,17,30,14
1,33,70,84,108,11,26,98,39,42,83
0,71,50,26,104,138,20,87,2,54,76
1,1,93,75,101,6,9,138,106,71,41
0,48,83,67,104,76,28,87,94,31,80
1,64,8,14,138,76,11,136,3,106,45
0,84,128,64,4,86,8,106,104,121,110
0,39,31,8,85,108,111,110,106,97,35
0,70,85,66,106,128,19,119,123,36,95
0,95,30,74,136,15,11,104,86,22,36
1,23,12,21,91,99,42,51,8,25,70
1,67,11,114,50,2,74,86,14,64,56
0,26,100,135,67,30,2,34,44,105,31
0,75,35,110,14,36,22,8,30,69,62
0,13,83,5,7,95,105,35,53,37,54
0,27,22,93,102,71,75,36,112,129,10
0,11,4,80,22,26,107,101,1,64,34
1,21,29,51,121,89,85,9,52,53,42
0,29,111,1,97,74,100,75,48,30,126
1,6,119,129,39,33,74,41,27,17,86
0,5,100,128,41,74,55,9,84,44,120
1,26,70,121,35,28,38,48,54,2,30
0,35,72,99,119,47,45,11,19,30,59
0,35,60,7,22,75,16,135,67,26,30
1,69,106,138,75,8,123,86,101,104,1
1,41,81,7,91,14,31,69,42,113,85
0,30,59,1,7,137,70,62,2,105,11
1,11,128,111,1,74,30,87,35,26,17
1,1,21,136,135,22,108,37,113,6,74
0,61,28,35,102,83,6,26,21,59,96
0,8,14,75,30,22,11,104,37,71,19
1,17,114,93,30,128,43,72,100,64,41
0,64,123,126,8,14,86,9,23,15,21
0,13,41,71,26,53,54,86,104,84,34
1,8,104,2,101,17,128,87,42,91,44
1,35,75,51,16,106,32,34,26,2,10
1,101,135,35,55,54,97,74,123,66,6
0,27,14,4,100,86,123,12,91,31,106
0,88,94,46,53,31,9,32,30,100,67
1,104,17,53,48,84,86,43,123,60,102
0,76,84,27,123,81,25,20,54,128,11
0,98,129,1,30,71,25,101,39,52,93
0,4,11,36,14,84,121,100,85,1,17
0,21,68,93,98,11,44,121,99,30,36
0,101,72,26,52,70,44,75,17,105,135
1,88,10,114,34,60,26,6,51,35,62
1,112,67,62,106,86,59,138,84,53,35
1,135,105,11,17,30,138,75,97,84,8
1,31,22,8,1,9,32,101,21,106,11
0,74,7,98,64,63,120,19,86,1,11
1,59,87,135,86,54,113,12,48,105,96
0,7,119,37,35,83,69,28,11,34,62
0,22,26,11,32,108,5,43,85,86,6
0,67,84,2,27,39,113,6,74,35,71
0,33,27,110,71,43,14,54,63,87,30
0,26,22,121,35,104,5,105,69,27,11
1,14,105,6,137,52,8,31,30,11,63
1,78,17,86,64,114,35,110,71,11,109
1,5,71,74,56,73,17,15,6,84,14
0,44,21,26,56,27,35,67,83,53,9
1,101,86,14,12,104,62,27,51,129,135
1,31,6,104,45,56,25,11,128,96,5
1,36,50,56,42,105,123,14,21,70,31
1,11,43,25,64,63,37,137,44,97,59
1,86,138,2,3,105,93,123,19,126,87
1,136,52,31,14,59,56,95,27,87,29
0,35,1,27,103,34,138,18,64,129,106
0,26,74,114,36,86,64,7,67,40,138
0,35,98,32,22,26,36,37,6,105,97
0,35,86,64,14,49,71,138,8,103,5
0,65,121,104,34,99,50,100,85,44,7
0,126,6,75,20,5,67,56,83,104,27
0,74,8,15,2,104,35,86,11,50,57
1,76,14,30,96,95,41,123,77,101,69
1,87,29,12,7,36,129,100,128,109,13
0,128,104,136,106,43,37,44,27,61,102
0,92,114,91,5,51,136,61,13,36,33
0,128,10,14,83,113,45,1,94,136,21
1,19,43,104,27,93,70,136,128,86,26
1,74,7,73,30,33,47,85,10,21,9
0,97,44,56,71,75,105,36,2,1,102
1,11,56,58,28,7,32,105,44,123,17
1,22,68,123,16,12,110,14,85,73,59
0,74,76,86,15,6,69,106,44,87,101
0,35,114,16,5,96,71,9,36,44,2
1,18,27,23,94,35,14,44,46,19,93
1,102,64,76,35,70,14,1,2,34,88
0,36,31,6,34,50,10,61,2,128,30
0,101,32,54,138,42,22,71,67,26,9
1,1,14,74,86,35,27,36,4,121,59
1,1,36,14,25,4,21,9,18,110,6
0,71,13,47,33,70,84,100,75,114,76
0,10,136,35,8,14,7,67,2,22,123
0,95,75,57,47,32,14,11,50,31,6
0,86,8,100,104,46,44,101,102,110,52
0,83,112,71,19,6,74,50,120,8,100
1,64,138,68,135,54,14,119,89,21,51
1,138,50,82,53,100,45,23,14,120,128
0,128,73,9,137,22,70,97,106,62,108
1,84,23,47,32,105,106,102,50,111,138
1,35,53,40,102,19,48,34,50,137,83
1,76,2,35,41,68,3,6,11,26,14
1,16,85,8,31,47,95,86,14,20,62
0,6,91,21,80,40,105,41,138,2,72
0,34,5,84,137,44,2,94,35,26,14
1,114,113,16,30,69,138,43,58,93,11
1,138,101,27,32,98,13,97,30,6,40
0,105,91,21,48,137,1,85,138,76,119
1,14,105,104,44,21,40,80,18,27,53
0,46,100,88,30,15,59,22,5,42,104
0,35,26,67,71,104,14,1,10,27,9
1,94,11,14,75,9,41,88,123,31,62
1,14,75,62,83,86,11,2,114,26,64
0,75,6,66,11,108,2,39,87,70,128
1,21,6,49,51,82,59,1,128,83,86
1,44,75,27,19,74,14,33,100,86,8
1,27,7,23,99,41,101,29,9,94,105
0,6,35,76,107,42,74,30,44,32,62
0,70,123,15,23,31,64,13,105,71,114
1,87,54,4,53,106,10,16,22,40,7
0,69,68,71,62,35,74,8,97,9,121
0,62,4,129,10,68,49,37,13,105,42
0,50,128,123,93,113,6,135,119,85,74
1,62,7,22,10,31,104,123,93,13,97
1,98,30,35,56,57,104,46,83,6,84
0,5,81,104,26,17,72,56,30,97,34
0,123,11,86,16,9,17,128,55,88,41
0,30,11,44,86,129,16,19,25,113,26
1,30,26,95,94,74,6,100,9,57,41
1,49,13,75,5,1,69,39,84,7,93
0,73,86,16,35,21,76,19,41,27,17
1,9,76,97,73,85,87,91,75,100,102
0,102,72,11,75,47,71,50,84,56,74
1,1,31,2,14,32,36,33,35,42,97
1,135,42,82,68,75,105,86,1,22,107
0,36,6,31,29,84,100,101,70,45,16
0,28,19,42,5,11,8,121,49,75,74
0,56,26,34,11,97,12,88,50,7,75
0,138,77,74,100,86,14,114,64,97,7
1,56,74,120,71,29,99,11,5,64,35
0,112,53,8,72,101,5,76,96,93,9
1,25,129,93,113,16,26,35,104,14,8
0,7,43,89,135,57,56,112,20,73,66
0,74,91,83,41,49,5,97,9,70,93
1,104,44,77,64,22,113,100,65,34,80
1,72,44,106,76,62,47,59,12,27,103
0,42,83,90,1,5,93,14,128,25,40
0,55,123,137,1,38,111,50,35,74,54
1,104,35,39,75,7,28,5,68,12,61
1,19,129,7,80,70,47,86,105,100,102
1,76,110,84,22,6,87,14,1,106,71
0,36,20,98,23,138,25,76,35,71,38
1,27,50,135,41,59,123,64,74,99,7
1,8,50,2,26,74,126,135,105,95,121
1,36,33,18,5,67,123,76,48,137,73
0,23,111,56,121,106,105,44,17,129,86
0,109,96,75,105,61,37,101,93,136,23
1,13,42,14,22,33,70,4,59,85,27
0,28,17,114,7,6,126,46,13,14,37
1,47,99,1,83,9,129,101,56,20,68
0,19,53,32,44,22,86,67,14,31,96
0,11,43,64,73,30,1,21,67,83,9
1,105,93,14,72,74,49,64,34,1,71
1,69,75,101,58,8,31,110,106,56,104
1,100,102,31,81,7,26,43,47,11,6
0,119,113,72,102,104,22,129,10,31,88
0,27,74,70,31,60,85,2,22,86,114
0,64,138,136,129,34,47,86,1,50,11
1,9,10,2,126,50,106,56,64,29,39
0,75,44,123,47,28,93,86,96,105,34
1,86,32,74,138,42,126,14,7,9,104
1,84,96,44,23,11,2,41,101,75,14
1,37,71,128,54,2,108,105,7,22,25
1,13,120,42,47,32,56,71,103,2,9
0,69,11,70,104,96,14,33,12,75,5
1,113,102,40,33,4,47,11,44,81,68
1,135,17,38,111,70,10,60,31,34,123
0,26,6,40,129,114,68,70,120,11,75
1,99,14,1,128,112,36,12,5,110,87
1,5,102,76,1,4,31,74,120,129,43
1,2,114,138,110,75,14,36,29,99,136
0,17,39,6,112,11,106,67,111,41,128
1,59,128,18,56,63,114,26,20,10,102
1,14,138,82,21,6,86,26,44,62,16
1,14,23,87,11,42,97,64,8,120,137
0,75,53,14,7,128,20,104,64,73,136
1,8,36,84,104,86,11,93,71,26,85
1,48,27,42,8,105,1,35,30,9,70
0,36,94,27,26,76,56,48,14,86,104
0,44,111,113,30,114,37,21,129,42,59
0,128,19,46,83,69,84,27,11,98,14
1,21,64,59,34,114,70,100,27,86,2
0,96,70,123,6,22,5,86,41,26,1
0,97,22,90,26,8,99,88,41,31,6
0,22,26,86,14,8,35,56,53,23,16
0,2,14,63,18,59,56,22,86,108,47
1,2,104,11,86,9,106,87,63,35,41
1,36,123,96,83,1,54,23,30,98,22
1,59,23,64,138,70,49,11,14,50,62
0,85,35,38,11,9,48,26,137,104,138
0,75,86,35,67,96,121,102,11,128,47
1,106,63,5,3,2,69,4,74,25,8
1,36,50,54,13,86,26,7,93,30,4
1,104,10,26,106,50,13,102,85,16,96
0,84,19,109,17,9,52,129,37,72,70
1,5,44,63,30,94,50,11,42,32,51
1,56,14,2,25,105,21,104,30,41,110
0,87,26,13,97,41,138,100,67,91,72
1,36,21,8,83,77,128,87,48,76,23
0,83,76,97,138,86,68,94,104,75,79
0,7,106,114,46,98,138,70,13,59,64
1,54,5,14,101,32,137,44,75,22,96
1,41,101,4,48,51,54,68,8,112,94
0,104,73,93,100,11,128,19,97,70,5
0,1,128,41,35,5,98,51,85,93,106
1,50,70,21,26,71,81,123,1,113,30
1,79,11,120,73,99,35,97,62,56,96
0,70,69,72,9,76,22,27,14,8,73
0,51,138,97,72,31,68,96,93,102,22
0,30,135,9,93,62,27,39,35,114,11
0,52,46,138,83,67,72,81,76,36,64
1,47,102,48,80,14,84,58,13,50,18
1,83,82,30,56,36,75,13,99,22,94
0,101,129,5,21,44,8,47,26,74,2
1,1,37,2,39,11,86,93,138,21,13
0,75,25,14,10,97,72,114,8,56,45
1,9,44,14,36,83,4,85,74,97,31
1,113,4,35,36,71,136,47,53,94,26
1,75,76,69,67,14,35,8,36,88,22
0,54,22,85,20,28,104,53,59,9,97
1,128,97,113,42,100,51,74,93,17,63
0,26,22,103,41,16,93,84,62,11,59
1,75,16,76,54,52,44,36,135,71,138
0,25,27,6,105,73,15,123,88,35,19
0,34,84,47,53,119,104,105,54,33,13
0,129,36,67,74,19,104,105,93,49,86
0,55,87,59,129,41,120,3,44,8,83
1,14,47,73,104,82,81,52,28,101,38
0,74,2,1,87,14,123,135,54,64,105
1,67,7,84,42,35,74,15,8,56,28
1,68,17,1,21,8,63,45,30,27,7
0,80,101,129,31,73,1,75,121,25,137
1,5,138,129,7,12,14,137,9,35,18
1,84,86,104,14,93,114,83,74,100,120
1,76,84,6,64,135,71,137,105,95,120
1,8,62,25,83,105,30,75,138,6,40
1,138,76,63,119,14,91,6,47,86,96
1,6,34,37,99,26,23,138,46,14,47
0,14,17,62,68,6,41,30,128,75,59
0,56,6,31,74,19,35,70,106,30,1
1,64,74,2,11,63,47,54,30,34,84
1,104,2,1,50,86,69,14,35,111,70
1,5,1,48,7,138,22,84,31,41,21
0,25,33,100,108,42,65,99,96,91,22
0,129,9,102,26,14,71,55,59,62,56
0,42,22,70,64,86,27,13,6,104,87
1,87,107,4,97,35,86,8,11,71,31
1,112,28,76,84,1,27,14,41,85,113
1,105,2,128,11,36,123,67,34,38,50
0,74,23,56,27,114,71,1,110,14,30
0,9,97,102,13,32,75,71,21,69,8
0,6,61,62,64,136,32,84,96,75,76
1,22,100,12,9,14,86,38,15,48,5
1,50,8,49,74,58,138,64,36,110,114
1,11,75,41,72,64,96,20,36,74,44
1,51,26,42,6,5,56,14,112,30,126
1,30,62,6,53,2,11,72,19,5,89
1,78,64,68,96,48,26,39,104,136,107
1,120,7,36,97,67,21,30,137,42,74
0,31,2,91,95,123,119,101,8,42,64
0,93,87,119,102,76,135,13,100,26,67
0,138,74,98,102,137,2,33,59,58,31
1,34,2,94,69,30,21,104,71,106,48
1,30,14,86,111,1,16,49,84,88,18
1,96,56,50,49,128,2,30,74,67,27
0,69,5,2,39,44,30,8,135,32,11
1,86,63,36,44,104,98,135,53,93,75
0,101,12,128,56,102,92,119,30,1,71
1,54,14,5,68,56,46,50,99,30,104
1,119,26,35,13,77,68,62,14,70,71
1,36,74,68,70,2,31,14,13,93,113
0,67,13,69,74,88,40,16,104,9,8
0,47,5,9,87,41,96,1,88,35,135
0,6,53,16,9,75,42,86,101,106,129
0,60,62,34,73,128,76,75,87,95,100
0,51,33,67,7,59,104,86,27,56,8
0,23,44,111,41,5,105,35,8,64,7
0,138,30,49,71,114,74,1,89,121,16
0,123,12,74,29,11,96,51,106,105,93
0,138,104,86,43,44,42,97,21,72,98
1,54,97,22,26,34,83,32,74,14,52
1,31,75,96,53,138,21,17,1,99,9
1,36,84,119,129,27,85,74,41,10,26
0,28,11,86,5,62,14,2,74,19,101
0,99,6,68,40,36,1,98,72,75,53
0,28,30,11,53,101,104,51,13,35,32
0,26,34,75,63,67,11,44,87,7,59
1,106,5,47,8,64,96,102,91,58,93
1,86,47,70,59,9,104,87,100,88,53
1,18,49,19,43,42,21,35,62,75,6
1,104,11,19,81,64,44,54,87,14,9
1,87,56,137,123,44,83,69,40,6,114
0,75,86,41,108,11,80,72,67,27,135
0,105,128,9,102,114,30,80,71,135,93
0,98,86,25,39,51,71,85,84,6,5
1,75,102,100,93,63,108,67,88,90,128
1,9,50,56,19,2,35,44,129,86,15
0,44,21,2,9,84,35,97,34,104,5
0,128,56,51,138,44,59,29,83,35,8
1,45,7,6,17,37,97,1,64,39,21
1,11,52,138,83,75,121,64,15,95,14
1,104,64,67,51,76,8,84,30,47,52
0,15,18,22,74,105,26,8,56,20,1
0,91,54,10,75,98,111,56,6,71,36
0,30,70,85,43,52,100,1,5,6,83
0,123,76,27,60,93,126,36,30,128,12
0,69,39,64,31,138,6,123,32,2,84
0,137,74,75,46,34,77,86,64,15,1
1,103,50,73,104,13,2,27,74,1,20
1,101,29,64,41,74,84,87,70,119,34
1,5,51,104,56,39,105,86,74,2,63
0,93,69,64,32,86,34,51,44,30,33
0,14,21,83,54,2,6,7,128,53,30
0,62,86,101,81,36,90,9,54,23,138
1,119,31,2,21,105,123,72,36,43,19
0,13,102,32,15,105,31,93,137,21,9
0,19,40,16,64,35,1,86,126,14,120
1,13,30,138,12,123,126,100,18,74,102
1,67,7,26,68,62,34,93,73,96,135
1,44,96,123,56,37,20,99,39,31,6
0,18,6,59,28,40,16,20,35,129,44
0,39,8,129,84,86,56,5,16,40,49
0,84,14,65,72,6,138,26,100,96,123
1,14,101,84,45,70,56,104,64,93,20
0,87,74,6,99,84,14,64,102,1,53
1,46,102,14,42,41,104,36,138,110,44
1,2,6,72,68,99,121,56,97,74,45
0,69,82,44,71,31,120,50,25,67,14
1,22,6,19,44,32,14,59,108,47,8
1,11,5,138,35,101,53,14,9,104,30
0,42,76,69,84,14,53,43,80,27,19
1,69,51,58,119,1,128,75,56,26,36
1,11,30,62,25,69,26,42,106,56,32
0,83,70,25,100,107,17,26,104,55,54
0,67,40,73,31,36,30,96,18,86,75
1,26,5,8,104,21,96,50,128,64,25
1,97,138,19,98,8,30,74,29,41,7
0,37,26,29,32,14,85,128,25,1,75
0,41,86,98,37,22,35,75,64,54,20
1,84,120,97,75,70,14,126,71,40,87
1,23,19,5,26,1,100,31,36,94,35
0,49,11,67,72,138,35,68,50,32,14
0,47,5,11,25,99,49,64,138,112,36
0,74,97,30,120,109,5,14,15,36,1
0,69,101,44,30,62,114,26,13,109,135
0,126,13,135,56,2,19,92,17,98,103
0,70,93,20,2,6,50,67,31,99,21
0,66,102,21,26,27,25,20,2,67,86
1,99,16,21,91,40,9,56,75,35,14
1,9,2,27,41,75,68,97,13,95,90
1,45,95,137,48,7,6,14,64,104,126
0,61,46,68,64,74,34,28,62,44,71
0,51,32,34,72,53,80,14,44,123,99
1,11,40,120,86,48,9,16,63,20,14
0,63,50,88,13,8,27,92,46,38,30
1,70,123,68,11,36,35,96,23,30,50
1,128,50,25,43,8,19,11,14,91,89
1,17,26,14,25,84,44,76,31,58,128
0,53,100,76,96,72,9,17,129,3,67
1,138,59,50,128,56,13,8,121,68,4
0,111,41,16,25,113,94,84,83,1,86
1,7,8,14,30,31,106,28,1,5,86
0,23,79,17,136,15,21,31,98,64,73
1,62,56,38,93,14,4,112,41,76,20
1,97,44,30,13,19,62,17,5,1,103
0,121,19,44,14,86,98,36,5,85,35
1,17,85,52,105,12,1,129,20,6,119
1,107,138,32,93,2,96,5,10,49,26
0,79,101,114,14,13,104,106,32,72,8
0,96,6,90,68,80,28,44,5,123,9
0,25,67,30,106,96,13,104,123,10,35
1,54,41,123,135,128,84,106,88,2,75
0,56,5,22,83,2,14,67,53,26,63
0,19,74,34,12,129,83,86,98,126,89
1,81,90,62,10,96,76,2,35,47,5
1,64,77,26,91,1,43,11,41,84,14
0,76,84,41,54,5,19,26,11,29,81
1,59,75,80,84,56,67,106,64,110,30
1,22,21,100,53,69,6,136,87,26,2
0,82,83,33,135,93,6,92,14,1,48
1,30,109,14,58,72,51,44,98,105,74
0,31,46,85,70,72,68,104,98,74,97
1,21,35,48,135,2,30,28,14,95,113
1,31,129,86,67,6,128,137,80,14,114
0,21,4,119,45,96,39,84,93,83,129
1,56,42,34,123,26,11,33,93,128,70
0,84,121,19,41,11,8,68,26,2,74
1,4,26,14,35,68,1,9,32,60,101
0,120,30,85,93,76,110,84,74,51,119
0,75,11,26,14,49,67,35,129,7,103
1,128,40,135,12,101,6,37,21,35,69
1,10,75,36,69,30,23,63,74,5,104
1,85,129,76,11,27,59,9,74,14,22
1,91,14,80,29,87,35,63,86,98,19
0,34,88,96,63,31,54,28,68,83,74
0,64,112,89,128,138,9,54,19,76,97
1,95,30,23,41,35,56,71,100,31,99
0,121,31,20,27,36,19,123,47,56,57
1,5,119,26,77,138,97,54,121,100,128
1,8,99,5,63,45,102,44,62,14,10
1,6,93,11,64,26,9,19,69,56,37
0,62,15,56,13,57,20,136,81,31,2
1,30,74,54,36,87,14,99,128,35,90
1,92,11,41,37,97,2,135,8,101,5
0,86,4,33,76,14,26,107,21,11,5
0,11,31,33,129,1,64,109,126,84,104
0,135,70,50,90,64,25,14,89,20,30
0,6,64,45,120,42,88,86,128,56,67
1,26,28,71,33,104,96,82,38,41,120
0,2,105,70,5,74,44,138,129,9,64
0,90,84,35,29,107,67,17,16,68,85
1,120,102,101,75,49,31,44,121,76,69
1,135,35,11,71,12,100,123,1,75,63
0,74,9,41,104,86,14,22,34,128,19
0,135,14,41,121,74,63,1,101,104,123
1,30,2,119,52,67,114,43,62,14,84
0,30,41,137,5,35,108,72,75,44,110
0,70,21,50,129,64,93,5,91,120,119
1,39,37,11,138,47,49,7,44,87,97
1,120,102,138,107,40,39,37,19,28,6
1,105,9,26,14,41,68,110,44,28,35
1,42,11,16,64,71,138,111,74,32,103
1,60,44,71,27,31,64,50,102,62,47
1,14,44,123,31,13,110,8,2,37,106
0,25,4,104,101,45,68,75,102,44,7
1,84,120,73,33,22,17,70,89,53,95
1,17,126,22,44,83,11,32,45,64,85
1,56,75,129,106,5,64,11,21,29,26
0,105,63,135,123,6,59,72,35,101,128
0,74,93,3,97,50,17,89,69,119,64
0,3,60,82,114,67,105,34,23,97,44
0,84,14,56,72,113,85,40,111,62,59
1,80,86,48,104,26,35,93,15,71,45
1,45,83,70,75,97,138,105,15,17,89
0,47,25,85,11,30,101,75,35,44,67
1,59,44,97,30,27,67,75,85,108,106
1,17,30,53,49,88,63,106,83,26,38
0,83,101,54,27,8,126,43,30,93,35
0,128,54,85,30,86,97,135,5,6,72
0,86,36,93,87,11,4,21,136,35,23
0,8,43,29,106,72,34,26,10,105,23
0,75,27,42,26,62,1,2,13,31,85
0,105,123,14,104,35,63,30,96,64,74
0,70,76,87,86,85,37,88,93,54,126
1,99,1,101,62,77,76,19,14,96,44
0,120,108,19,53,95,62,76,113,75,102
0,53,64,83,2,14,7,62,56,50,111
0,42,86,97,74,64,129,44,11,123,37
1,64,70,9,128,96,30,42,35,68,49
1,102,36,59,88,90,37,46,35,8,1
1,89,135,5,11,39,58,33,44,76,71
1,60,113,5,72,46,31,11,16,67,97
0,28,1,82,26,75,12,30,22,16,34
1,30,76,7,137,35,60,14,41,102,40
0,102,35,9,53,1,105,44,111,34,59
1,74,72,50,2,41,46,81,128,32,20
1,8,92,13,85,30,75,10,7,58,14
0,75,6,112,49,55,1,39,97,14,76
1,29,76,3,123,93,126,26,97,14,10
1,65,85,56,32,25,120,74,26,17,93
0,137,86,70,9,94,45,40,87,41,31
0,129,62,138,46,84,114,74,50,128,70
1,16,100,1,88,26,28,21,34,83,32
0,71,10,69,82,100,9,1,137,106,114
0,18,98,123,22,39,85,97,17,138,43
1,32,99,30,91,69,56,14,8,55,123
1,34,10,100,2,74,6,120,28,64,11
1,14,8,102,112,106,104,71,138,74,110
1,6,56,69,19,26,104,76,1,111,138
1,110,70,96,86,5,7,106,95,14,91
1,26,7,36,86,70,64,113,96,8,74
1,96,101,44,72,25,100,86,35,75,85
0,40,75,84,63,93,53,76,81,7,21
0,17,26,28,30,98,14,2,42,77,112
0,11,97,20,44,53,67,59,2,26,121
0,105,71,114,76,67,26,94,32,100,30
1,111,22,1,2,68,33,105,32,86,74
1,17,104,21,128,8,9,37,42,2,4
0,44,70,54,138,14,19,26,21,25,101
0,2,19,57,75,73,121,17,33,138,96
0,87,60,8,65,71,119,96,41,30,34
1,16,18,47,75,50,120,53,22,14,70
0,136,50,129,86,12,37,74,98,1,14
0,1,3,102,35,101,23,138,96,30,26
0,95,34,31,26,29,51,44,75,104,27
0,105,49,89,104,83,93,14,110,59,102
1,64,77,70,96,84,25,50,75,42,110
1,126,7,1,112,113,30,54,9,2,74
1,96,36,87,12,50,3,106,102,126,137
1,6,96,67,101,36,7,47,136,137,12
1,8,90,48,114,49,36,29,6,123,102
1,105,21,35,46,9,27,8,2,74,64
1,5,75,112,138,14,114,42,26,52,33
1,32,1,9,111,129,49,137,30,4,72
0,1,126,75,49,50,41,46,86,105,76
0,121,6,83,104,123,137,85,35,76,86
0,86,11,38,101,62,1,88,121,59,98
0,123,67,104,11,85,101,44,71,14,54
1,6,28,29,101,27,59,21,26,99,4
0,84,67,75,76,137,47,2,1,13,21
0,4,84,104,9,52,138,8,11,101,14
0,86,50,29,62,1,30,72,8,23,26
1,108,74,135,91,93,14,50,6,106,100
1,68,44,128,2,40,18,75,8,9,137
1,32,47,119,14,26,19,82,9,87,12
0,94,14,39,42,20,35,26,104,1,105
0,35,44,100,126,108,27,10,11,85,138
1,105,5,60,44,32,29,20,87,1,50
0,47,107,25,71,14,63,138,43,37,30
0,41,21,40,27,93,53,56,36,85,30
1,67,14,27,58,22,81,68,63,50,46
0,11,96,16,30,76,36,34,99,26,6
0,17,30,8,62,81,14,56,75,128,33
0,20,1,36,137,123,67,86,135,11,7
1,35,58,56,39,89,49,71,4,79,36
0,14,73,96,84,110,97,87,93,50,56
0,114,5,97,30,17,15,74,86,1,14
1,14,8,113,87,5,32,119,104,85,41
1,5,106,7,14,32,120,97,20,1,50
0,36,69,1,35,64,77,8,50,17,123
1,68,64,96,76,41,63,74,14,92,97
0,85,136,30,1,18,121,44,83,106,100
0,97,72,110,91,8,41,31,126,123,21
0,85,138,88,28,1,50,21,90,104,54
0,105,43,56,94,98,47,95,121,68,67
1,17,30,98,10,37,29,44,85,83,111
1,27,6,99,35,34,28,85,102,138,128
1,97,42,14,34,26,41,43,27,86,2
0,129,35,84,71,21,6,104,64,33,41
0,102,6,14,64,129,54,11,77,30,113
1,34,1,26,69,64,50,5,2,11,73
1,44,11,55,100,37,67,31,35,137,101
1,8,36,28,50,73,42,64,26,11,1
0,26,137,93,66,68,64,86,34,99,41
0,37,44,76,102,6,2,74,9,8,14
0,7,86,104,101,6,2,30,70,27,35
0,59,8,21,26,72,22,2,119,114,46
1,72,54,1,129,34,30,45,6,138,14
0,11,99,91,35,34,96,104,47,113,88
1,74,64,2,104,8,106,100,98,62,41
1,120,1,86,72,104,137,13,102,45,6
0,104,30,9,13,54,71,65,62,101,41
1,50,67,55,46,86,43,11,77,53,8
1,45,44,17,72,14,30,129,93,86,7
0,36,86,29,48,64,35,1,7,43,138
0,47,119,93,19,23,14,129,74,101,67
0,129,107,64,43,11,2,102,26,75,44
0,31,19,11,21,29,74,80,62,72,86
0,75,16,100,74,11,106,32,70,5,135
0,48,84,36,76,20,35,15,37,71,74
0,97,14,100,71,128,10,77,17,86,101
1,87,102,96,128,17,75,26,14,67,21
0,101,14,35,102,44,93,100,11,58,33
1,26,83,56,70,6,25,45,11,62,98
0,105,50,42,41,70,114,30,104,36,94
1,8,86,34,104,75,14,64,6,11,2
1,50,16,7,123,67,138,75,48,2,84
0,70,21,128,77,11,14,91,18,123,2
0,56,19,74,2,50,34,81,86,135,67
0,14,107,35,53,119,9,18,104,101,11
0,72,93,47,21,53,11,64,6,111,20
0,1,85,22,32,128,84,6,11,105,2
0,106,108,88,26,31,60,13,1,5,14
0,14,32,50,51,100,13,105,93,6,2
1,88,84,2,45,35,101,62,14,17,93
